employee_id,review_cycle,overall_rating,manager_rating,self_rating,review_completed_date,review_status
EMP-007,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-17,Completed
EMP-007,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-14,Completed
EMP-0070,2022-H2,Meets,Meets,Exceeds,2023-01-19,Completed
EMP-0071,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-15,Completed
EMP-0071,2022-H2,Meets,Meets,Meets,2023-01-20,Completed
EMP-0072,2022-H1,Meets,Meets,Meets,2022-07-13,Incomplete
EMP-0072,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-13,Completed
EMP-0073,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-10,Completed
EMP-0074,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-20,Completed
EMP-0074,2022-H2,Meets,Meets,Meets,2023-01-10,Incomplete
EMP-0075,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-17,Completed
EMP-0075,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-20,Completed
EMP-0076,2022-H2,Meets,Meets,Meets,2023-01-15,Completed
EMP-0077,2021-H1,Partially Meets,Partially Meets,Partially Meets,2021-07-14,Completed
EMP-0077,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-13,Completed
EMP-0077,2022-H1,Does Not Meet,Does Not Meet,Partially Meets,2022-07-14,Completed
EMP-0077,2022-H2,Meets,Meets,Meets,2023-01-15,Completed
EMP-0078,2021-H2,Meets,Meets,Meets,2022-01-11,Incomplete
EMP-0078,2022-H1,Meets,Meets,Exceeds,2022-07-20,Incomplete
EMP-0078,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-15,Completed
EMP-0079,2022-H2,Meets,Meets,Meets,2023-01-18,Completed
EMP-008,2021-H1,Exceeds,Exceeds,Exceeds,2021-07-18,Completed
EMP-008,2021-H2,Exceeds,Significantly Exceeds,Exceeds,2022-01-18,Completed
EMP-008,2022-H1,Meets,Meets,Meets,2022-07-20,Completed
EMP-008,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-16,Completed
EMP-008,2023-H1,Meets,Meets,Meets,2023-07-10,Completed
EMP-008,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-14,Completed
EMP-008,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-12,Completed
EMP-008,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-12,Completed
EMP-0080,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-12,Completed
EMP-0081,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-14,Completed
EMP-0083,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-10,Completed
EMP-0083,2022-H2,Meets,Meets,Exceeds,2023-01-19,Completed
EMP-0084,2022-H1,Meets,Meets,Exceeds,2022-07-18,Completed
EMP-0084,2022-H2,Meets,Meets,Meets,2023-01-16,Completed
EMP-0085,2022-H2,Does Not Meet,Does Not Meet,Does Not Meet,2023-01-13,Completed
EMP-0086,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-10,Completed
EMP-0086,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-20,Completed
EMP-0087,2022-H2,Meets,Meets,Meets,2023-01-13,Completed
EMP-0088,2022-H2,Does Not Meet,Does Not Meet,Does Not Meet,2023-01-12,Completed
EMP-009,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-12,Completed
EMP-009,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-11,Completed
EMP-009,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-20,Completed
EMP-009,2023-H2,Meets,Meets,Meets,2024-01-13,Completed
EMP-009,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-13,Completed
EMP-009,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-20,Completed
EMP-0090,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-17,Completed
EMP-0091,2022-H2,Meets,Meets,Meets,2023-01-18,Completed
EMP-0092,2021-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-01-15,Completed
EMP-0092,2022-H1,Meets,Meets,Exceeds,2022-07-16,Completed
EMP-0092,2022-H2,Meets,Meets,Exceeds,2023-01-15,Completed
EMP-0094,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-19,Completed
EMP-0094,2022-H2,Meets,Meets,Exceeds,2023-01-12,Completed
EMP-0095,2021-H1,Significantly Exceeds,Exceeds,Significantly Exceeds,2021-07-18,Completed
EMP-0095,2021-H2,Meets,Meets,Meets,2022-01-18,Completed
EMP-0095,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-16,Completed
EMP-0095,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-16,Completed
EMP-0096,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-20,Incomplete
EMP-0096,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-11,Completed
EMP-0096,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-15,Completed
EMP-0097,2021-H2,Partially Meets,Partially Meets,Meets,2022-01-16,Completed
EMP-0097,2022-H1,Exceeds,Exceeds,Significantly Exceeds,2022-07-20,Completed
EMP-0097,2022-H2,Does Not Meet,Does Not Meet,Partially Meets,2023-01-12,Completed
EMP-0098,2021-H2,Meets,Meets,Meets,2022-01-10,Incomplete
EMP-0098,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-10,Completed
EMP-0098,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-14,Completed
EMP-0099,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-14,Completed
EMP-0099,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-16,Completed
EMP-010,2021-H2,Meets,Meets,Meets,2022-01-20,Completed
EMP-010,2022-H1,Meets,Exceeds,Meets,2022-07-20,Completed
EMP-010,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-19,Completed
EMP-010,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-14,Completed
EMP-010,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-10,Completed
EMP-010,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-19,Completed
EMP-010,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-13,Completed
EMP-0100,2021-H2,Meets,Meets,Meets,2022-01-11,Completed
EMP-0100,2022-H1,Meets,Meets,Exceeds,2022-07-19,Completed
EMP-0100,2022-H2,Meets,Meets,Meets,2023-01-13,Completed
EMP-0101,2022-H1,Meets,Meets,Exceeds,2022-07-17,Completed
EMP-0101,2022-H2,Partially Meets,Partially Meets,Meets,2023-01-14,Completed
EMP-0102,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-13,Completed
EMP-0104,2022-H1,Partially Meets,Does Not Meet,Partially Meets,2022-07-11,Completed
EMP-0104,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-14,Completed
EMP-0105,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-18,Completed
EMP-0106,2021-H2,Meets,Meets,Meets,2022-01-15,Completed
EMP-0106,2022-H1,Partially Meets,Partially Meets,Meets,2022-07-15,Completed
EMP-0106,2022-H2,Does Not Meet,Does Not Meet,Does Not Meet,2023-01-11,Completed
EMP-0107,2022-H2,Meets,Meets,Exceeds,2023-01-12,Completed
EMP-0108,2022-H1,Meets,Meets,Meets,2022-07-19,Completed
EMP-0108,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-20,Completed
EMP-0109,2021-H2,Meets,Meets,Meets,2022-01-12,Completed
EMP-0109,2022-H1,Meets,Meets,Meets,2022-07-13,Completed
EMP-0109,2022-H2,Partially Meets,Partially Meets,Meets,2023-01-14,Completed
EMP-011,2021-H2,Exceeds,Meets,Significantly Exceeds,2022-01-16,Completed
EMP-011,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-16,Completed
EMP-011,2022-H2,Exceeds,Significantly Exceeds,Exceeds,2023-01-11,Incomplete
EMP-011,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-14,Completed
EMP-011,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-17,Completed
EMP-011,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-17,Completed
EMP-011,2024-H2,Meets,Meets,Exceeds,2025-01-16,Completed
EMP-0110,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-18,Completed
EMP-0110,2022-H1,Meets,Meets,Meets,2022-07-12,Completed
EMP-0110,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-19,Completed
EMP-0111,2022-H1,Meets,Meets,Exceeds,2022-07-11,Completed
EMP-0111,2022-H2,Meets,Meets,Meets,2023-01-13,Completed
EMP-0112,2022-H2,Meets,Meets,Exceeds,2023-01-13,Completed
EMP-0113,2021-H2,Does Not Meet,Does Not Meet,Does Not Meet,2022-01-20,Completed
EMP-0113,2022-H1,Does Not Meet,Does Not Meet,Partially Meets,2022-07-20,Completed
EMP-0113,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-19,Completed
EMP-0114,2021-H2,Partially Meets,Partially Meets,Meets,2022-01-17,Incomplete
EMP-0114,2022-H1,Meets,Meets,Meets,2022-07-20,Completed
EMP-0114,2022-H2,Meets,Meets,Meets,2023-01-17,Completed
EMP-0115,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-17,Completed
EMP-0115,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-11,Completed
EMP-0116,2022-H2,Meets,Partially Meets,Meets,2023-01-10,Completed
EMP-0117,2021-H1,Partially Meets,Partially Meets,Partially Meets,2021-07-18,Completed
EMP-0117,2021-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-01-18,Completed
EMP-0117,2022-H1,Partially Meets,Partially Meets,Partially Meets,2022-07-18,Completed
EMP-0117,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-13,Completed
EMP-0118,2022-H1,Does Not Meet,Does Not Meet,Partially Meets,2022-07-10,Completed
EMP-0118,2022-H2,Meets,Meets,Meets,2023-01-17,Completed
EMP-0119,2021-H2,Partially Meets,Partially Meets,Meets,2022-01-13,Completed
EMP-0119,2022-H1,Meets,Exceeds,Meets,2022-07-14,Completed
EMP-0119,2022-H2,Partially Meets,Partially Meets,Partially Meets,2023-01-19,Completed
EMP-012,2021-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-01-19,Completed
EMP-012,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-12,Completed
EMP-012,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-16,Completed
EMP-012,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-20,Completed
EMP-012,2023-H2,Meets,Meets,Meets,2024-01-16,Completed
EMP-012,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-17,Completed
EMP-012,2024-H2,Exceeds,Exceeds,Significantly Exceeds,2025-01-16,Completed
EMP-0120,2022-H1,Meets,Meets,Exceeds,2022-07-16,Completed
EMP-0120,2022-H2,Partially Meets,Partially Meets,Meets,2023-01-20,Completed
EMP-0121,2022-H2,Does Not Meet,Does Not Meet,Does Not Meet,2023-01-14,Completed
EMP-0122,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-16,Completed
EMP-0122,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-18,Completed
EMP-0122,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-19,Completed
EMP-0122,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-15,Completed
EMP-0122,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-11,Completed
EMP-0122,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-14,Completed
EMP-0123,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-11,Completed
EMP-0123,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-13,Completed
EMP-0123,2023-H1,Meets,Meets,Meets,2023-07-11,Completed
EMP-0123,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-12,Completed
EMP-0123,2024-H1,Meets,Meets,Meets,2024-07-15,Incomplete
EMP-0123,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-19,Completed
EMP-0124,2021-H2,Exceeds,Exceeds,Exceeds,2022-01-17,Completed
EMP-0124,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-12,Completed
EMP-0124,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-16,Completed
EMP-0124,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-18,Completed
EMP-0124,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-19,Completed
EMP-0124,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-13,Completed
EMP-0124,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-15,Completed
EMP-0125,2021-H2,Exceeds,Exceeds,Significantly Exceeds,2022-01-20,Completed
EMP-0125,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-20,Completed
EMP-0125,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-15,Completed
EMP-0125,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-14,Completed
EMP-0125,2023-H2,Exceeds,Meets,Exceeds,2024-01-10,Completed
EMP-0125,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-15,Completed
EMP-0125,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-10,Completed
EMP-0126,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-11,Completed
EMP-0126,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-18,Completed
EMP-0126,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-15,Completed
EMP-0126,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-18,Completed
EMP-0126,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-17,Completed
EMP-0126,2024-H2,Exceeds,Meets,Significantly Exceeds,2025-01-11,Completed
EMP-0127,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-20,Completed
EMP-0127,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-19,Completed
EMP-0127,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-13,Completed
EMP-0127,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-12,Completed
EMP-0127,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-16,Completed
EMP-0127,2024-H2,Exceeds,Exceeds,Significantly Exceeds,2025-01-16,Completed
EMP-0128,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-16,Completed
EMP-0128,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-10,Completed
EMP-0128,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-20,Completed
EMP-0128,2024-H2,Exceeds,Meets,Significantly Exceeds,2025-01-20,Incomplete
EMP-0129,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-11,Completed
EMP-0129,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-15,Completed
EMP-0129,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-18,Completed
EMP-0129,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-14,Completed
EMP-0129,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-15,Completed
EMP-013,2021-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2021-07-10,Completed
EMP-013,2021-H2,Meets,Meets,Meets,2022-01-10,Completed
EMP-013,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-20,Completed
EMP-013,2022-H2,Significantly Exceeds,Exceeds,Significantly Exceeds,2023-01-17,Completed
EMP-013,2023-H1,Exceeds,Exceeds,Significantly Exceeds,2023-07-14,Completed
EMP-013,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-10,Completed
EMP-013,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-14,Completed
EMP-013,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-20,Completed
EMP-0130,2022-H1,Meets,Meets,Exceeds,2022-07-18,Completed
EMP-0130,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-14,Completed
EMP-0130,2023-H1,Exceeds,Significantly Exceeds,Exceeds,2023-07-11,Completed
EMP-0130,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-18,Completed
EMP-0130,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-17,Completed
EMP-0130,2024-H2,Meets,Meets,Meets,2025-01-18,Completed
EMP-0131,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-18,Completed
EMP-0131,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-10,Completed
EMP-0131,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-15,Completed
EMP-0131,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-17,Completed
EMP-0132,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-17,Completed
EMP-0132,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-10,Completed
EMP-0132,2023-H2,Exceeds,Exceeds,Significantly Exceeds,2024-01-13,Completed
EMP-0132,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-18,Completed
EMP-0132,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-17,Completed
EMP-0133,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-18,Completed
EMP-0133,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-12,Completed
EMP-0133,2023-H1,Meets,Meets,Meets,2023-07-12,Completed
EMP-0133,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-11,Completed
EMP-0133,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-16,Completed
EMP-0133,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-10,Completed
EMP-0134,2021-H1,Meets,Meets,Meets,2021-07-17,Completed
EMP-0134,2021-H2,Exceeds,Exceeds,Significantly Exceeds,2022-01-15,Completed
EMP-0134,2022-H1,Meets,Partially Meets,Meets,2022-07-10,Completed
EMP-0134,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-13,Completed
EMP-0134,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-17,Completed
EMP-0134,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-14,Completed
EMP-0134,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-20,Incomplete
EMP-0134,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-11,Completed
EMP-0135,2022-H2,Exceeds,Exceeds,Significantly Exceeds,2023-01-12,Completed
EMP-0135,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-16,Completed
EMP-0135,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-16,Completed
EMP-0135,2024-H1,Meets,Meets,Meets,2024-07-11,Completed
EMP-0135,2024-H2,Meets,Meets,Meets,2025-01-13,Completed
EMP-0136,2021-H2,Meets,Meets,Meets,2022-01-19,Completed
EMP-0136,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-14,Completed
EMP-0136,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-12,Completed
EMP-0136,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-10,Completed
EMP-0136,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-13,Completed
EMP-0136,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-11,Completed
EMP-0136,2024-H2,Meets,Meets,Meets,2025-01-13,Completed
EMP-0137,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-14,Completed
EMP-0137,2023-H1,Meets,Meets,Meets,2023-07-20,Completed
EMP-0137,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-16,Completed
EMP-0137,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-20,Completed
EMP-0137,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-15,Completed
EMP-0138,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-19,Completed
EMP-0138,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-15,Completed
EMP-0138,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-19,Completed
EMP-0138,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-17,Completed
EMP-0138,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-19,Completed
EMP-0138,2024-H2,Meets,Meets,Exceeds,2025-01-16,Completed
EMP-0139,2021-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-01-14,Incomplete
EMP-0139,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-15,Incomplete
EMP-0139,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-20,Completed
EMP-0139,2023-H1,Meets,Partially Meets,Meets,2023-07-10,Completed
EMP-0139,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-16,Completed
EMP-0139,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-14,Completed
EMP-0139,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-10,Completed
EMP-014,2021-H1,Meets,Meets,Exceeds,2021-07-19,Completed
EMP-014,2021-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-01-11,Completed
EMP-014,2022-H1,Significantly Exceeds,Exceeds,Significantly Exceeds,2022-07-10,Completed
EMP-014,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-20,Completed
EMP-014,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-19,Completed
EMP-014,2023-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-01-18,Completed
EMP-014,2024-H1,Exceeds,Significantly Exceeds,Exceeds,2024-07-10,Completed
EMP-014,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-12,Completed
EMP-0140,2022-H2,Meets,Meets,Meets,2023-01-15,Completed
EMP-0140,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-12,Completed
EMP-0140,2023-H2,Exceeds,Exceeds,Exceeds,2024-01-11,Completed
EMP-0140,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-20,Completed
EMP-0140,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-11,Incomplete
EMP-0141,2022-H1,Exceeds,Exceeds,Significantly Exceeds,2022-07-11,Completed
EMP-0141,2022-H2,Exceeds,Exceeds,Exceeds,2023-01-14,Completed
EMP-0141,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-18,Completed
EMP-0141,2023-H2,Meets,Meets,Exceeds,2024-01-11,Completed
EMP-0141,2024-H1,Meets,Meets,Exceeds,2024-07-13,Completed
EMP-0141,2024-H2,Exceeds,Exceeds,Exceeds,2025-01-19,Incomplete
EMP-0142,2021-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-01-10,Completed
EMP-0142,2022-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2022-07-18,Completed
EMP-0142,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-18,Completed
EMP-0142,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-18,Completed
EMP-0142,2023-H2,Meets,Meets,Meets,2024-01-19,Completed
EMP-0142,2024-H1,Exceeds,Exceeds,Exceeds,2024-07-15,Completed
EMP-0142,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-12,Completed
EMP-0143,2022-H1,Exceeds,Meets,Exceeds,2022-07-15,Completed
EMP-0143,2022-H2,Meets,Exceeds,Meets,2023-01-12,Completed
EMP-0143,2023-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-07-18,Completed
EMP-0143,2023-H2,Meets,Meets,Exceeds,2024-01-13,Completed
EMP-0143,2024-H1,Exceeds,Exceeds,Significantly Exceeds,2024-07-10,Completed
EMP-0143,2024-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2025-01-15,Completed
EMP-0144,2021-H1,Meets,Meets,Meets,2021-07-19,Completed
EMP-0144,2021-H2,Meets,Meets,Exceeds,2022-01-12,Completed
EMP-0144,2022-H1,Exceeds,Exceeds,Exceeds,2022-07-20,Completed
EMP-0144,2022-H2,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2023-01-14,Completed
EMP-0144,2023-H1,Exceeds,Exceeds,Exceeds,2023-07-13,Completed
EMP-0144,2023-H2,Exceeds,Meets,Significantly Exceeds,2024-01-18,Completed
EMP-0144,2024-H1,Significantly Exceeds,Significantly Exceeds,Significantly Exceeds,2024-07-20,Completed
