employee_id,salary,comp_band_min,comp_band_mid,comp_band_max,effective_date,change_reason
EMP-0463,126500,126500,144500,161500,2023-04-06,Promotion
EMP-0463,135500,126500,144500,161500,2023-09-01,Market Adjustment
EMP-0463,139500,130500,149000,166500,2024-01-15,Annual Review
EMP-0463,144000,133000,152000,170000,2025-01-15,Annual Review
EMP-0464,130500,116000,134500,153000,2021-10-02,New Hire
EMP-0464,165500,165500,188000,211000,2023-07-02,Promotion
EMP-0464,178500,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0464,184500,170500,194000,217500,2024-01-15,Annual Review
EMP-0464,190500,174000,198000,222000,2025-01-15,Annual Review
EMP-0465,78000,68500,79000,89500,2023-10-18,New Hire
EMP-0465,81000,72000,83000,94000,2025-01-15,Annual Review
EMP-0466,120500,101000,117500,133500,2022-10-21,New Hire
EMP-0466,129000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0466,133000,108000,125000,142000,2024-01-15,Annual Review
EMP-0466,138000,110000,127500,145000,2025-01-15,Annual Review
EMP-0467,95000,86500,99500,112000,2022-06-11,New Hire
EMP-0467,98500,89500,102500,116000,2023-01-15,Annual Review
EMP-0467,105000,89500,102500,116000,2023-09-01,Market Adjustment
EMP-0467,109000,92000,106000,119500,2024-01-15,Annual Review
EMP-0467,112500,94000,108000,122000,2025-01-15,Annual Review
EMP-0468,120000,100000,114500,129500,2024-05-03,New Hire
EMP-0468,124500,102000,117000,132000,2025-01-15,Annual Review
EMP-0469,121500,101000,117500,133500,2022-05-25,New Hire
EMP-0469,125500,104500,121000,138000,2023-01-15,Annual Review
EMP-0469,132500,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0469,137000,108000,125000,142000,2024-01-15,Annual Review
EMP-0469,142000,110000,127500,145000,2025-01-15,Annual Review
EMP-0470,79500,66000,76000,86000,2022-05-06,New Hire
EMP-0470,84000,68000,78500,89000,2023-09-01,Market Adjustment
EMP-0470,94000,89000,102000,115000,2023-10-18,Promotion
EMP-0470,97000,91500,105000,118500,2024-01-15,Annual Review
EMP-0470,100000,93500,107000,121000,2025-01-15,Annual Review
EMP-0471,79000,72000,83000,94000,2022-08-14,New Hire
EMP-0471,83500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0471,86000,76500,88000,100000,2024-01-15,Annual Review
EMP-0471,89000,78000,90000,102000,2025-01-15,Annual Review
EMP-0472,58500,50500,57500,64500,2022-08-11,New Hire
EMP-0472,62000,52000,59500,66500,2023-09-01,Market Adjustment
EMP-0472,68500,62000,71000,81000,2023-12-05,Promotion
EMP-0472,71000,63500,73500,83500,2024-01-15,Annual Review
EMP-0472,73500,65000,75000,85000,2025-01-15,Annual Review
EMP-0473,81000,71500,82000,92500,2021-09-15,New Hire
EMP-0473,100000,100000,115000,131000,2023-06-23,Promotion
EMP-0473,105500,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0473,109500,103000,118500,135000,2024-01-15,Annual Review
EMP-0473,113500,105000,121000,138000,2025-01-15,Annual Review
EMP-0474,85000,72000,83000,94000,2022-02-08,New Hire
EMP-0474,91000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0474,104000,97000,111000,125500,2023-09-04,Promotion
EMP-0474,108000,100000,114500,129500,2024-01-15,Annual Review
EMP-0474,112000,102000,117000,132000,2025-01-15,Annual Review
EMP-0475,100500,90000,103000,116000,2021-04-06,New Hire
EMP-0475,104000,94000,107500,121500,2022-01-15,Annual Review
EMP-0475,125500,125500,145500,165500,2023-04-03,Promotion
EMP-0475,134000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0475,138500,129500,150000,170500,2024-01-15,Annual Review
EMP-0475,143500,132000,153000,174000,2025-01-15,Annual Review
EMP-0476,90500,77000,88500,100000,2023-09-05,New Hire
EMP-0476,94000,81000,93000,105000,2025-01-15,Annual Review
EMP-0477,102500,92500,106500,121500,2021-06-07,New Hire
EMP-0477,106500,96500,111500,127000,2022-01-15,Annual Review
EMP-0477,109500,100000,115000,131000,2023-01-15,Annual Review
EMP-0477,115500,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0477,120000,103000,118500,135000,2024-01-15,Annual Review
EMP-0477,124000,105000,121000,138000,2025-01-15,Annual Review
EMP-0478,137000,121500,141000,160000,2022-03-22,New Hire
EMP-0478,146000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0478,165500,165500,188000,211000,2023-09-25,Promotion
EMP-0478,171500,170500,194000,217500,2024-01-15,Annual Review
EMP-0478,178000,174000,198000,222000,2025-01-15,Annual Review
EMP-0479,130500,116000,134500,153000,2021-07-23,New Hire
EMP-0479,165500,165500,188000,211000,2023-05-27,Promotion
EMP-0479,178500,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0479,185500,170500,194000,217500,2024-01-15,Annual Review
EMP-0479,191500,174000,198000,222000,2025-01-15,Annual Review
EMP-0480,75000,66000,76000,86000,2022-08-13,New Hire
EMP-0480,79000,68000,78500,89000,2023-09-01,Market Adjustment
EMP-0480,91000,89000,102000,115000,2023-12-06,Promotion
EMP-0480,94000,91500,105000,118500,2024-01-15,Annual Review
EMP-0480,97000,93500,107000,121000,2025-01-15,Annual Review
EMP-0481,53500,48500,55000,61500,2021-09-22,New Hire
EMP-0481,62000,62000,71000,81000,2023-06-27,Promotion
EMP-0481,65000,62000,71000,81000,2023-09-01,Market Adjustment
EMP-0481,67500,63500,73500,83500,2024-01-15,Annual Review
EMP-0481,69500,65000,75000,85000,2025-01-15,Annual Review
EMP-0482,84500,75000,86000,97000,2021-12-28,New Hire
EMP-0482,104500,104500,121000,138000,2023-08-14,Promotion
EMP-0482,111000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0482,115500,108000,125000,142000,2024-01-15,Annual Review
EMP-0482,119500,110000,127500,145000,2025-01-15,Annual Review
EMP-0483,84000,72000,83000,94000,2022-01-11,New Hire
EMP-0483,97000,97000,111000,125500,2023-08-21,Promotion
EMP-0483,103500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0483,107000,100000,114500,129500,2024-01-15,Annual Review
EMP-0483,110500,102000,117000,132000,2025-01-15,Annual Review
EMP-0484,130500,116000,134500,153000,2021-02-14,New Hire
EMP-0484,135000,121500,141000,160000,2022-01-15,Annual Review
EMP-0484,165500,165500,188000,211000,2023-03-09,Promotion
EMP-0484,176000,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0484,183000,170500,194000,217500,2024-01-15,Annual Review
EMP-0484,190000,174000,198000,222000,2025-01-15,Annual Review
EMP-0485,71500,60000,69000,78000,2022-08-24,New Hire
EMP-0485,75000,62000,71000,81000,2023-09-01,Market Adjustment
EMP-0485,77500,63500,73500,83500,2024-01-15,Annual Review
EMP-0485,80000,65000,75000,85000,2025-01-15,Annual Review
EMP-0486,109500,91500,105500,119500,2021-11-14,New Hire
EMP-0486,113000,99000,114000,129000,2023-01-15,Annual Review
EMP-0486,119500,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0486,123000,108000,125000,142000,2024-01-15,Annual Review
EMP-0486,128000,110000,127500,145000,2025-01-15,Annual Review
EMP-0487,87500,75000,86000,97000,2021-06-05,New Hire
EMP-0487,91000,78000,89500,101000,2022-01-15,Annual Review
EMP-0487,104500,104500,121000,138000,2023-05-03,Promotion
EMP-0487,110000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0487,114500,108000,125000,142000,2024-01-15,Annual Review
EMP-0487,118500,110000,127500,145000,2025-01-15,Annual Review
EMP-0488,81500,72000,83000,94000,2022-01-12,New Hire
EMP-0488,97000,97000,111000,125500,2023-08-22,Promotion
EMP-0488,104000,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0488,107500,100000,114500,129500,2024-01-15,Annual Review
EMP-0488,111500,102000,117000,132000,2025-01-15,Annual Review
EMP-0489,104000,94000,107500,121500,2022-04-23,New Hire
EMP-0489,110000,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0489,131000,131000,152000,173000,2023-10-11,Promotion
EMP-0489,136000,135000,157000,178500,2024-01-15,Annual Review
EMP-0489,140000,138000,160000,182000,2025-01-15,Annual Review
EMP-0490,118500,100000,114500,129500,2024-12-20,New Hire
EMP-0491,131500,113000,131000,149000,2022-01-04,New Hire
EMP-0491,135500,117000,135500,154000,2023-01-15,Annual Review
EMP-0491,138000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0491,142000,108000,125000,142000,2024-01-15,Annual Review
EMP-0491,145000,110000,127500,145000,2025-01-15,Annual Review
EMP-0492,140500,127000,147000,167500,2022-05-21,New Hire
EMP-0492,149500,131000,152000,173000,2023-09-01,Market Adjustment
EMP-0492,172000,172000,195500,220500,2023-10-25,Promotion
EMP-0492,178500,177500,202000,227500,2024-01-15,Annual Review
EMP-0492,184000,181000,206000,232000,2025-01-15,Annual Review
EMP-0493,114000,97000,111000,125500,2023-11-28,New Hire
EMP-0493,118000,102000,117000,132000,2025-01-15,Annual Review
EMP-0494,70500,59000,67500,76500,2024-08-23,New Hire
EMP-0495,67500,58500,67500,76500,2025-02-16,New Hire
EMP-0496,58500,51500,59500,67500,2021-08-04,New Hire
EMP-0496,81000,81000,92500,104500,2023-06-02,Promotion
EMP-0496,85000,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0496,87500,83500,95500,108000,2024-01-15,Annual Review
EMP-0496,90500,85000,97500,110000,2025-01-15,Annual Review
EMP-0497,82000,72000,83000,94000,2022-11-28,New Hire
EMP-0497,87500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0497,100500,100000,114500,129500,2024-01-29,Promotion
EMP-0497,104500,102000,117000,132000,2025-01-15,Annual Review
EMP-0498,85500,72000,83000,94000,2022-12-17,New Hire
EMP-0498,91000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0498,100500,100000,114500,129500,2024-02-07,Promotion
EMP-0498,104500,102000,117000,132000,2025-01-15,Annual Review
EMP-0499,152000,127000,147000,167500,2022-06-21,New Hire
EMP-0499,157000,131000,152000,173000,2023-01-15,Annual Review
EMP-0499,167000,131000,152000,173000,2023-09-01,Market Adjustment
EMP-0499,173000,135000,157000,178500,2024-01-15,Annual Review
EMP-0499,178500,138000,160000,182000,2025-01-15,Annual Review
EMP-0500,56000,48500,55500,62500,2021-07-20,New Hire
EMP-0500,68500,68500,79000,89500,2023-05-26,Promotion
EMP-0500,73000,68500,79000,89500,2023-09-01,Market Adjustment
EMP-0500,75500,70500,81500,92000,2024-01-15,Annual Review
EMP-0500,78500,72000,83000,94000,2025-01-15,Annual Review
EMP-0501,153500,127000,147000,167500,2022-05-07,New Hire
EMP-0501,162500,131000,152000,173000,2023-09-01,Market Adjustment
EMP-0501,186500,172000,195500,220500,2023-10-18,Promotion
EMP-0501,192500,177500,202000,227500,2024-01-15,Annual Review
EMP-0501,198500,181000,206000,232000,2025-01-15,Annual Review
EMP-0502,79000,68500,79000,90000,2021-04-01,New Hire
EMP-0502,82000,72000,83000,94000,2022-01-15,Annual Review
EMP-0502,97000,97000,111000,125500,2023-04-01,Promotion
EMP-0502,104500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0502,108500,100000,114500,129500,2024-01-15,Annual Review
EMP-0502,112500,102000,117000,132000,2025-01-15,Annual Review
EMP-0503,87000,72000,83000,94000,2022-06-29,New Hire
EMP-0503,90000,74000,85500,97000,2023-01-15,Annual Review
EMP-0503,96500,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0503,100000,76500,88000,100000,2024-01-15,Annual Review
EMP-0503,102000,78000,90000,102000,2025-01-15,Annual Review
EMP-0504,100500,91500,105500,119500,2021-04-15,New Hire
EMP-0504,104000,95500,110500,125000,2022-01-15,Annual Review
EMP-0504,107000,99000,114000,129000,2023-01-15,Annual Review
EMP-0504,115000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0504,119000,108000,125000,142000,2024-01-15,Annual Review
EMP-0504,123000,110000,127500,145000,2025-01-15,Annual Review
EMP-0505,109500,99000,114500,130500,2024-01-03,New Hire
EMP-0505,114000,101000,117000,133000,2025-01-15,Annual Review
EMP-0506,91500,82500,94500,106500,2021-05-29,New Hire
EMP-0506,95000,86000,98500,111500,2022-01-15,Annual Review
EMP-0506,115000,115000,133000,151500,2023-04-30,Promotion
EMP-0506,121000,115000,133000,151500,2023-09-01,Market Adjustment
EMP-0506,124500,118500,137500,156500,2024-01-15,Annual Review
EMP-0506,129000,121000,140000,159500,2025-01-15,Annual Review
EMP-0507,70500,63500,73000,82500,2021-09-21,New Hire
EMP-0507,89500,89500,103500,118000,2023-06-26,Promotion
EMP-0507,94000,89500,103500,118000,2023-09-01,Market Adjustment
EMP-0507,97000,92000,107000,121500,2024-01-15,Annual Review
EMP-0507,100000,94000,109000,124000,2025-01-15,Annual Review
EMP-0508,68000,60500,69000,77500,2022-10-27,New Hire
EMP-0508,72500,62500,71000,80000,2023-09-01,Market Adjustment
EMP-0508,70500,54000,61500,70500,2024-01-15,Annual Review
EMP-0508,72000,55000,63000,72000,2025-01-15,Annual Review
EMP-0509,110500,94000,107500,121500,2022-09-14,New Hire
EMP-0509,117500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0509,132500,125500,145500,165500,2023-12-22,Promotion
EMP-0509,137500,129500,150000,170500,2024-01-15,Annual Review
EMP-0509,142500,132000,153000,174000,2025-01-15,Annual Review
EMP-0510,118500,100000,114500,129500,2024-09-06,New Hire
EMP-0511,141000,121500,141000,160000,2022-08-02,New Hire
EMP-0511,150500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0511,171500,165500,188000,211000,2023-12-01,Promotion
EMP-0511,178000,170500,194000,217500,2024-01-15,Annual Review
EMP-0511,184000,174000,198000,222000,2025-01-15,Annual Review
EMP-0512,85000,75000,86000,97000,2021-06-16,New Hire
EMP-0512,88500,78000,89500,101000,2022-01-15,Annual Review
EMP-0512,99000,96000,111000,126500,2023-05-09,Promotion
EMP-0512,105500,96000,111000,126500,2023-09-01,Market Adjustment
EMP-0512,109000,99000,114500,130500,2024-01-15,Annual Review
EMP-0512,113500,101000,117000,133000,2025-01-15,Annual Review
EMP-0513,100500,89000,103000,117000,2021-12-22,New Hire
EMP-0513,104000,96000,111000,126500,2023-01-15,Annual Review
EMP-0513,109500,96000,111000,126500,2023-09-01,Market Adjustment
EMP-0513,113000,99000,114500,130500,2024-01-15,Annual Review
EMP-0513,117500,101000,117000,133000,2025-01-15,Annual Review
EMP-0514,93000,78000,89000,100500,2022-06-02,New Hire
EMP-0514,96500,81000,92000,103500,2023-01-15,Annual Review
EMP-0514,103500,81000,92000,103500,2023-09-01,Market Adjustment
EMP-0514,68500,54000,61000,68500,2024-01-15,Annual Review
EMP-0514,70000,55000,62500,70000,2025-01-15,Annual Review
EMP-0515,94500,81000,92500,104500,2023-08-08,New Hire
EMP-0515,100500,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0515,104500,85000,97500,110000,2025-01-15,Annual Review
EMP-0516,80000,72000,83000,94000,2022-09-22,New Hire
EMP-0516,85000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0516,97000,97000,111000,125500,2023-12-26,Promotion
EMP-0516,100000,100000,114500,129500,2024-01-15,Annual Review
EMP-0516,103500,102000,117000,132000,2025-01-15,Annual Review
EMP-0517,152500,125500,145500,165500,2023-10-17,New Hire
EMP-0517,157500,132000,153000,174000,2025-01-15,Annual Review
EMP-0518,158500,132000,153000,174000,2025-02-22,New Hire
EMP-0519,80500,72000,83000,93000,2022-12-02,New Hire
EMP-0519,85000,74000,85500,96000,2023-09-01,Market Adjustment
EMP-0519,99000,99000,114500,130500,2024-01-31,Promotion
EMP-0519,103000,101000,117000,133000,2025-01-15,Annual Review
EMP-0520,74500,62500,72000,81000,2022-05-29,New Hire
EMP-0520,77000,64500,74000,83500,2023-01-15,Annual Review
EMP-0520,82500,64500,74000,83500,2023-09-01,Market Adjustment
EMP-0520,85500,66500,76500,86000,2024-01-15,Annual Review
EMP-0520,88000,68000,78000,88000,2025-01-15,Annual Review
EMP-0521,66000,57000,65500,74000,2023-09-27,New Hire
EMP-0521,76500,76500,88000,99000,2024-06-28,Promotion
EMP-0521,79000,78000,90000,101000,2025-01-15,Annual Review
EMP-0522,116000,100000,114500,129500,2024-10-27,New Hire
EMP-0522,132000,132000,153000,174000,2025-01-12,Promotion
EMP-0523,84000,72000,83000,94000,2022-01-06,New Hire
EMP-0523,97000,97000,111000,125500,2023-08-19,Promotion
EMP-0523,102500,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0523,106000,100000,114500,129500,2024-01-15,Annual Review
EMP-0523,110000,102000,117000,132000,2025-01-15,Annual Review
EMP-0524,100000,86500,100500,114000,2022-11-03,New Hire
EMP-0524,105500,89500,103500,118000,2023-09-01,Market Adjustment
EMP-0524,109500,92000,107000,121500,2024-01-15,Annual Review
EMP-0524,113000,94000,109000,124000,2025-01-15,Annual Review
EMP-0525,122000,108000,125500,142500,2021-06-25,New Hire
EMP-0525,126000,113000,131000,149000,2022-01-15,Annual Review
EMP-0525,154000,154000,175500,196500,2023-05-13,Promotion
EMP-0525,164500,154000,175500,196500,2023-09-01,Market Adjustment
EMP-0525,170000,159000,181000,203000,2024-01-15,Annual Review
EMP-0525,176000,162000,184500,207000,2025-01-15,Annual Review
EMP-0526,137500,116000,134500,153000,2021-08-27,New Hire
EMP-0526,165500,165500,188000,211000,2023-06-14,Promotion
EMP-0526,176500,165500,188000,211000,2023-09-01,Market Adjustment
EMP-0526,183000,170500,194000,217500,2024-01-15,Annual Review
EMP-0526,190500,174000,198000,222000,2025-01-15,Annual Review
EMP-0527,89000,74500,85500,96500,2022-11-03,New Hire
EMP-0527,94000,77000,88500,100000,2023-09-01,Market Adjustment
EMP-0527,97000,79500,91000,103000,2024-01-15,Annual Review
EMP-0527,100000,81000,93000,105000,2025-01-15,Annual Review
EMP-0528,105000,91500,105000,118500,2024-10-14,New Hire
EMP-0528,121000,121000,140000,159500,2025-01-06,Promotion
EMP-0529,145500,125500,145500,165500,2023-08-18,New Hire
EMP-0529,155000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0529,160000,132000,153000,174000,2025-01-15,Annual Review
EMP-0530,75000,61500,72000,82500,2021-12-04,New Hire
EMP-0530,77500,66500,78000,89500,2023-01-15,Annual Review
EMP-0530,81500,71000,83000,95000,2023-09-01,Market Adjustment
EMP-0530,84500,73500,86000,98000,2024-01-15,Annual Review
EMP-0530,87500,75000,87500,100000,2025-01-15,Annual Review
EMP-0531,74500,66000,76000,86000,2022-09-08,New Hire
EMP-0531,79500,68000,78500,89000,2023-09-01,Market Adjustment
EMP-0531,89000,89000,102000,115000,2023-12-19,Promotion
EMP-0531,92000,91500,105000,118500,2024-01-15,Annual Review
EMP-0531,95500,93500,107000,121000,2025-01-15,Annual Review
EMP-0532,129000,105500,123000,140000,2021-10-23,New Hire
EMP-0532,133000,114000,133000,151000,2023-01-15,Annual Review
EMP-0532,126500,96000,111000,126500,2023-09-01,Market Adjustment
EMP-0532,130500,99000,114500,130500,2024-01-15,Annual Review
EMP-0532,133000,101000,117000,133000,2025-01-15,Annual Review
EMP-0533,73500,66000,76500,87000,2021-11-07,New Hire
EMP-0533,76500,71000,82500,94000,2023-01-15,Annual Review
EMP-0533,81500,71000,82500,94000,2023-09-01,Market Adjustment
EMP-0533,84500,73500,85500,97000,2024-01-15,Annual Review
EMP-0533,87500,75000,87000,99000,2025-01-15,Annual Review
EMP-0534,88500,73500,84500,95500,2022-03-15,New Hire
EMP-0534,95500,76000,87500,99000,2023-09-01,Market Adjustment
EMP-0534,108000,99000,114000,129000,2023-09-22,Promotion
EMP-0534,111500,102000,117500,133500,2024-01-15,Annual Review
EMP-0534,115500,104000,120000,136000,2025-01-15,Annual Review
EMP-0535,80000,72000,83000,94000,2022-02-17,New Hire
EMP-0535,85000,74000,85500,97000,2023-09-01,Market Adjustment
EMP-0535,97000,97000,111000,125500,2023-09-09,Promotion
EMP-0535,100500,100000,114500,129500,2024-01-15,Annual Review
EMP-0535,103500,102000,117000,132000,2025-01-15,Annual Review
EMP-0536,72500,66000,76000,86000,2022-05-29,New Hire
EMP-0536,75000,68000,78500,89000,2023-01-15,Annual Review
EMP-0536,79500,68000,78500,89000,2023-09-01,Market Adjustment
EMP-0536,82500,70000,81000,91500,2024-01-15,Annual Review
EMP-0536,85500,71500,82500,93500,2025-01-15,Annual Review
EMP-0537,75000,66000,76500,86500,2022-01-20,New Hire
EMP-0537,78000,68500,79000,89500,2023-01-15,Annual Review
EMP-0537,82000,68500,79000,89500,2023-09-01,Market Adjustment
EMP-0537,85000,70500,81500,92000,2024-01-15,Annual Review
EMP-0537,87500,72000,83000,94000,2025-01-15,Annual Review
EMP-0538,129500,108000,125000,142000,2024-04-01,New Hire
EMP-0538,134500,110000,127500,145000,2025-01-15,Annual Review
EMP-0539,108000,93000,107500,122500,2022-03-03,New Hire
EMP-0539,115000,96000,111000,126500,2023-09-01,Market Adjustment
EMP-0539,130500,126500,144500,161500,2023-09-16,Promotion
EMP-0539,135500,130500,149000,166500,2024-01-15,Annual Review
EMP-0539,140500,133000,152000,170000,2025-01-15,Annual Review
EMP-0540,70000,59000,67500,76500,2024-06-18,New Hire
EMP-0540,79000,76500,88000,99000,2024-11-08,Promotion
EMP-0540,82000,78000,90000,101000,2025-01-15,Annual Review
EMP-0541,139000,116000,134500,153000,2021-09-18,New Hire
EMP-0541,143500,125500,145500,165500,2023-01-15,Annual Review
EMP-0541,153000,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0541,157500,129500,150000,170500,2024-01-15,Annual Review
EMP-0541,163000,132000,153000,174000,2025-01-15,Annual Review
EMP-0542,94000,78000,89500,101000,2022-01-22,New Hire
EMP-0542,107500,104500,121000,138000,2023-08-27,Promotion
EMP-0542,114000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0542,117500,108000,125000,142000,2024-01-15,Annual Review
EMP-0542,121500,110000,127500,145000,2025-01-15,Annual Review
EMP-0543,80500,70500,81000,91000,2022-03-03,New Hire
EMP-0543,85500,72500,83500,94000,2023-09-01,Market Adjustment
EMP-0543,114000,114000,133000,151000,2023-09-16,Promotion
EMP-0543,118500,117500,137000,156000,2024-01-15,Annual Review
EMP-0543,123000,120000,140000,159000,2025-01-15,Annual Review
EMP-0544,79500,69000,80500,92000,2022-08-05,New Hire
EMP-0544,84000,71000,83000,95000,2023-09-01,Market Adjustment
EMP-0544,96000,81000,92500,104500,2023-12-02,Promotion
EMP-0544,100000,83500,95500,108000,2024-01-15,Annual Review
EMP-0544,103500,85000,97500,110000,2025-01-15,Annual Review
EMP-0545,90000,82500,94500,106500,2021-04-14,New Hire
EMP-0545,93000,86000,98500,111500,2022-01-15,Annual Review
EMP-0545,115000,115000,133000,151500,2023-04-07,Promotion
EMP-0545,122000,115000,133000,151500,2023-09-01,Market Adjustment
EMP-0545,126500,118500,137500,156500,2024-01-15,Annual Review
EMP-0545,131000,121000,140000,159500,2025-01-15,Annual Review
EMP-0546,84500,75000,86000,97000,2021-02-14,New Hire
EMP-0546,87500,78000,89500,101000,2022-01-15,Annual Review
EMP-0546,90000,81000,92500,104500,2023-01-15,Annual Review
EMP-0546,95000,77000,88500,100000,2023-09-01,Market Adjustment
EMP-0546,98500,79500,91000,103000,2024-01-15,Annual Review
EMP-0546,102500,81000,93000,105000,2025-01-15,Annual Review
EMP-0547,74000,64500,73500,83000,2022-01-23,New Hire
EMP-0547,84000,74000,85500,96000,2023-08-27,Promotion
EMP-0547,88500,74000,85500,96000,2023-09-01,Market Adjustment
EMP-0547,91500,76500,88000,99000,2024-01-15,Annual Review
EMP-0547,94500,78000,90000,101000,2025-01-15,Annual Review
EMP-0548,107000,91500,105500,119500,2021-09-29,New Hire
EMP-0548,110500,99000,114000,129000,2023-01-15,Annual Review
EMP-0548,116500,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0548,121000,108000,125000,142000,2024-01-15,Annual Review
EMP-0548,124500,110000,127500,145000,2025-01-15,Annual Review
EMP-0549,66000,60000,69000,78000,2022-02-17,New Hire
EMP-0549,68500,62000,71000,81000,2023-01-15,Annual Review
EMP-0549,73000,62000,71000,81000,2023-09-01,Market Adjustment
EMP-0549,75500,63500,73500,83500,2024-01-15,Annual Review
EMP-0549,78500,65000,75000,85000,2025-01-15,Annual Review
EMP-0550,77500,68500,79000,90000,2021-07-05,New Hire
EMP-0550,80500,72000,83000,94000,2022-01-15,Annual Review
EMP-0550,97000,97000,111000,125500,2023-05-18,Promotion
EMP-0550,103000,97000,111000,125500,2023-09-01,Market Adjustment
EMP-0550,107000,100000,114500,129500,2024-01-15,Annual Review
EMP-0550,111000,102000,117000,132000,2025-01-15,Annual Review
EMP-0551,115000,101000,117500,133500,2022-02-11,New Hire
EMP-0551,122000,104500,121000,138000,2023-09-01,Market Adjustment
EMP-0551,137500,133000,152000,169000,2023-09-06,Promotion
EMP-0551,142000,137000,157000,174500,2024-01-15,Annual Review
EMP-0551,147000,140000,160000,178000,2025-01-15,Annual Review
EMP-0552,84000,72000,83000,93000,2022-04-30,New Hire
EMP-0552,90000,74000,85500,96000,2023-09-01,Market Adjustment
EMP-0552,102500,96000,111000,126500,2023-10-15,Promotion
EMP-0552,106000,99000,114500,130500,2024-01-15,Annual Review
EMP-0552,110000,101000,117000,133000,2025-01-15,Annual Review
EMP-0553,133000,113000,131000,149000,2022-11-21,New Hire
EMP-0553,139500,117000,135500,154000,2023-09-01,Market Adjustment
EMP-0553,144000,120500,139500,159000,2024-01-15,Annual Review
EMP-0553,149000,123000,142500,162000,2025-01-15,Annual Review
EMP-0554,70000,61500,70500,79000,2021-08-07,New Hire
EMP-0554,79000,77000,88500,100000,2023-06-04,Promotion
EMP-0554,84500,77000,88500,100000,2023-09-01,Market Adjustment
EMP-0554,87500,79500,91000,103000,2024-01-15,Annual Review
EMP-0554,90500,81000,93000,105000,2025-01-15,Annual Review
EMP-0555,90500,78000,89500,101000,2022-04-29,New Hire
EMP-0555,95500,81000,92500,104500,2023-09-01,Market Adjustment
EMP-0555,108500,104500,121000,138000,2023-10-14,Promotion
EMP-0555,113000,108000,125000,142000,2024-01-15,Annual Review
EMP-0555,117000,110000,127500,145000,2025-01-15,Annual Review
EMP-0556,127500,111500,129000,146500,2022-06-27,New Hire
EMP-0556,136500,115000,133000,151500,2023-09-01,Market Adjustment
EMP-0556,154500,151500,172500,193500,2023-11-13,Promotion
EMP-0556,160000,156500,178000,199500,2024-01-15,Annual Review
EMP-0556,165500,159500,181500,203500,2025-01-15,Annual Review
EMP-0557,54500,45000,52000,58500,2022-04-06,New Hire
EMP-0557,58500,46500,53500,60500,2023-09-01,Market Adjustment
EMP-0557,66000,64500,74000,83500,2023-10-03,Promotion
EMP-0557,68500,66500,76500,86000,2024-01-15,Annual Review
EMP-0557,70500,68000,78000,88000,2025-01-15,Annual Review
EMP-0558,144500,121500,141000,160000,2022-06-28,New Hire
EMP-0558,149000,125500,145500,165500,2023-01-15,Annual Review
EMP-0558,160500,125500,145500,165500,2023-09-01,Market Adjustment
EMP-0558,165500,129500,150000,170500,2024-01-15,Annual Review
EMP-0558,170500,132000,153000,174000,2025-01-15,Annual Review
EMP-0559,59000,54000,61000,68500,2024-09-15,New Hire
EMP-0560,80500,71500,82000,92500,2021-09-18,New Hire
EMP-0560,100000,100000,115000,131000,2023-06-25,Promotion
EMP-0560,107000,100000,115000,131000,2023-09-01,Market Adjustment
EMP-0560,111000,103000,118500,135000,2024-01-15,Annual Review
EMP-0560,115000,105000,121000,138000,2025-01-15,Annual Review
EMP-0561,77000,68500,79000,90000,2021-07-14,New Hire
EMP-0561,79500,72000,83000,94000,2022-01-15,Annual Review
EMP-0561,97000,97000,111000,125500,2023-05-23,Promotion
